Date	High	Low	Open	Close	Volume	Adj Close	RSI	sell_signal	buy_signal	Current Position	Current Stock Holding	Current Capital
2019-08-13	2246.25	2194.30	2245.00	2199.45	1647281.00	2097.04	52.40	0	0	0	0	125844
2019-08-14	2217.85	2167.40	2181.10	2204.40	1945002.00	2101.76	53.07	0	0	0	0	125844
2019-08-16	2241.40	2143.25	2241.40	2165.10	3755507.00	2064.29	47.34	0	0	0	0	125844
2019-08-19	2186.00	2157.70	2180.00	2163.00	974884.00	2062.29	47.05	0	0	0	0	125844
2019-08-20	2205.00	2166.50	2172.00	2186.75	1843611.00	2084.93	50.75	0	0	0	0	125844
2019-08-21	2202.00	2182.25	2184.95	2186.20	1214408.00	2084.41	50.66	0	0	0	0	125844
2019-08-22	2235.65	2170.00	2187.00	2216.00	2131601.00	2112.82	55.21	0	0	0	0	125844
2019-08-23	2259.90	2213.90	2214.95	2247.70	2826425.00	2143.05	59.49	0	0	0	0	125844
2019-08-26	2282.00	2225.00	2247.00	2276.30	2345475.00	2170.31	62.93	0	0	0	0	125844
2019-08-27	2274.85	2229.00	2270.00	2236.50	3432106.00	2132.37	55.83	0	0	0	0	125844
2019-08-28	2252.15	2216.00	2240.00	2239.25	1294621.00	2134.99	56.19	0	0	0	0	125844
2019-08-29	2248.20	2222.20	2222.20	2233.45	1670652.00	2129.46	55.15	0	0	0	0	125844
2019-08-30	2266.00	2218.00	2241.00	2259.60	2583625.00	2154.39	58.86	0	0	0	0	125844
2019-09-03	2296.20	2236.95	2270.00	2251.60	2545060.00	2146.76	57.30	0	0	0	0	125844
2019-09-04	2270.00	2233.00	2265.00	2245.40	2228092.00	2140.85	56.06	0	0	0	0	125844
2019-09-05	2253.65	2207.30	2242.20	2215.30	2055943.00	2112.15	50.35	0	0	0	0	125844
2019-09-06	2233.50	2192.60	2216.00	2197.50	1890550.00	2095.18	47.29	0	0	0	0	125844
2019-09-09	2202.85	2179.80	2200.00	2182.85	1703945.00	2081.22	44.87	0	0	0	0	125844
2019-09-11	2195.00	2146.55	2186.00	2154.00	2627440.00	2053.71	40.48	0	0	0	0	125844
2019-09-12	2165.00	2120.35	2155.00	2133.60	2118859.00	2034.26	37.67	0	0	0	0	125844
2019-09-13	2157.95	2115.55	2135.00	2141.95	2291174.00	2042.22	39.52	0	0	0	0	125844
2019-09-16	2173.40	2126.40	2159.95	2150.00	2597948.00	2049.90	41.32	0	0	0	0	125844
2019-09-17	2156.55	2105.60	2154.95	2122.65	2796530.00	2023.82	37.25	0	0	0	0	125844
2019-09-18	2142.95	2113.15	2126.40	2138.55	1454663.00	2038.98	40.90	0	0	0	0	125844
2019-09-19	2135.80	2091.00	2135.00	2101.95	1652691.00	2004.08	35.75	0	0	0	0	125844
2019-09-20	2129.40	2057.00	2104.90	2065.45	6941979.00	1969.28	31.49	0	0	0	0	125844
2019-09-23	2099.00	1975.00	2099.00	2015.80	6323401.00	1921.94	26.81	0	1	0	0	125844
2019-09-24	2061.00	2013.00	2015.00	2044.70	4620978.00	1949.50	33.05	0	0	1	61	0
2019-09-25	2092.00	2060.05	2065.00	2088.45	4002232.00	1991.21	41.21	0	0	1	61	0
2019-09-26	2107.00	2063.00	2097.90	2087.60	4234281.00	1990.40	41.11	0	0	1	61	0
2019-09-27	2085.20	2051.40	2085.00	2056.15	2046795.00	1960.41	37.32	0	0	1	61	0
2019-09-30	2104.00	2060.00	2061.85	2099.30	2620039.00	2001.56	44.83	0	0	1	61	0
2019-10-01	2095.95	2039.70	2095.95	2059.95	3342877.00	1964.04	40.11	0	0	1	61	0
2019-10-03	2081.15	2046.15	2070.00	2060.25	2317618.00	1964.32	40.16	0	0	1	61	0
2019-10-04	2087.95	2054.95	2060.60	2079.35	2163251.00	1982.53	43.51	0	0	1	61	0
2019-10-07	2094.50	2041.00	2080.00	2047.70	2177916.00	1952.36	39.56	0	0	1	61	0
2019-10-09	2060.00	2015.50	2060.00	2020.10	2066920.00	1926.04	36.46	0	0	1	61	0
2019-10-10	2039.05	1997.10	2028.00	2004.45	2881452.00	1911.12	34.79	0	0	1	61	0
2019-10-11	1995.00	1925.00	1931.00	1986.85	12593069.00	1894.34	32.96	0	0	1	61	0
2019-10-14	2032.75	1968.00	1995.00	2021.00	3510704.00	1926.90	39.59	0	0	1	61	0
2019-10-15	2047.00	2022.70	2032.00	2037.30	2261310.00	1942.44	42.51	0	0	1	61	0
2019-10-16	2056.00	2016.00	2038.00	2046.40	3034082.00	1951.12	44.13	0	0	1	61	0
2019-10-17	2038.00	1999.30	2014.00	2030.95	3818774.00	1974.99	41.97	0	0	1	61	0
2019-10-18	2063.90	2025.00	2037.50	2057.35	3087901.00	2000.67	46.78	0	0	1	61	0
2019-10-22	2111.50	2040.05	2080.00	2051.40	5552505.00	1994.88	45.85	0	0	1	61	0
2019-10-23	2083.85	2052.50	2060.00	2070.10	2348134.00	2013.06	49.24	0	0	1	61	0
2019-10-24	2099.00	2061.30	2084.00	2082.00	2798671.00	2024.64	51.33	0	0	1	61	0
2019-10-25	2130.00	2075.05	2094.00	2124.95	3954245.00	2066.40	58.03	0	0	1	61	0
2019-10-29	2201.70	2121.50	2121.50	2194.85	5064173.00	2134.38	66.20	0	0	1	61	0
2019-10-30	2260.00	2176.85	2225.00	2252.80	5195136.00	2190.73	71.20	1	0	1	61	0
2019-10-31	2284.95	2237.00	2250.00	2269.65	4879261.00	2207.12	72.47	0	0	0	0	136046
2019-11-01	2275.00	2195.00	2264.00	2200.90	4172620.00	2140.26	60.67	0	0	0	0	136046
2019-11-04	2229.20	2180.90	2207.00	2193.95	2646411.00	2133.50	59.61	0	0	0	0	136046
2019-11-05	2211.00	2169.00	2197.00	2201.85	2693475.00	2141.18	60.46	0	0	0	0	136046
2019-11-06	2210.80	2179.00	2200.00	2188.50	2540719.00	2128.20	58.24	0	0	0	0	136046
2019-11-07	2204.50	2175.20	2204.50	2185.35	1915598.00	2125.14	57.71	0	0	0	0	136046
2019-11-08	2189.60	2124.00	2189.60	2129.95	2788759.00	2071.26	49.13	0	0	0	0	136046
2019-11-11	2139.00	2091.00	2135.00	2100.95	2983768.00	2043.06	45.33	0	0	0	0	136046
2019-11-13	2183.80	2118.00	2118.00	2178.60	3823365.00	2118.57	55.30	0	0	0	0	136046
2019-11-14	2200.00	2146.70	2187.50	2196.80	2995915.00	2136.27	57.26	0	0	0	0	136046
2019-11-15	2211.50	2168.75	2196.00	2174.45	2724180.00	2114.54	54.11	0	0	0	0	136046
2019-11-18	2187.75	2148.75	2178.40	2152.60	1611089.00	2093.29	51.15	0	0	0	0	136046
2019-11-19	2154.65	2105.00	2153.00	2108.80	2975313.00	2050.70	45.75	0	0	0	0	136046
2019-11-20	2135.00	2094.50	2121.95	2108.55	2894129.00	2050.45	45.72	0	0	0	0	136046
2019-11-21	2126.60	2107.40	2112.00	2118.10	2052574.00	2059.74	47.13	0	0	0	0	136046
2019-11-22	2107.00	2060.50	2097.00	2071.70	3742049.00	2014.62	41.49	0	0	0	0	136046
2019-11-25	2084.95	2052.20	2074.55	2081.50	2737010.00	2024.15	43.04	0	0	0	0	136046
2019-11-26	2097.90	2035.05	2089.85	2046.65	6561580.00	1990.26	39.07	0	0	0	0	136046
2019-11-27	2071.70	2046.55	2052.00	2054.30	2907521.00	1997.70	40.37	0	0	0	0	136046
2019-11-28	2094.40	2060.00	2067.05	2077.35	2924429.00	2020.11	44.23	0	0	0	0	136046
2019-11-29	2085.00	2045.80	2085.00	2053.25	2064271.00	1996.68	41.23	0	0	0	0	136046
2019-12-02	2067.70	2016.00	2060.00	2021.05	3809860.00	1965.37	37.55	0	0	0	0	136046
2019-12-03	2062.00	2010.00	2027.70	2051.00	4664774.00	1994.49	42.67	0	0	0	0	136046
2019-12-04	2082.00	2045.50	2053.00	2078.50	3334301.00	2021.23	46.96	0	0	0	0	136046
2019-12-05	2126.80	2068.35	2083.00	2121.30	3902721.00	2062.85	52.88	0	0	0	0	136046
2019-12-06	2128.00	2101.00	2124.00	2123.60	1829461.00	2065.09	53.18	0	0	0	0	136046
2019-12-09	2127.95	2053.50	2127.95	2060.45	2244747.00	2003.68	44.70	0	0	0	0	136046
2019-12-10	2060.85	2003.25	2060.00	2012.85	4520045.00	1957.39	39.58	0	0	0	0	136046
2019-12-11	2048.00	2006.75	2025.40	2041.90	4943024.00	1985.64	43.81	0	0	0	0	136046
2019-12-12	2083.65	1984.00	2051.10	2020.90	7137306.00	1965.22	41.55	0	0	0	0	136046
2019-12-13	2077.40	2007.00	2023.00	2071.25	5711133.00	2014.18	48.43	0	0	0	0	136046
2019-12-16	2136.00	2080.30	2096.00	2126.75	5574177.00	2068.15	54.76	0	0	0	0	136046
2019-12-17	2169.00	2119.00	2126.50	2164.95	6059673.00	2105.30	58.53	0	0	0	0	136046
2019-12-18	2203.45	2153.00	2174.00	2167.75	8251081.00	2108.02	58.80	0	0	0	0	136046
2019-12-19	2236.50	2167.55	2179.80	2229.05	6251505.00	2167.63	64.30	0	0	0	0	136046
2019-12-20	2246.70	2208.25	2220.00	2222.90	5548338.00	2161.65	63.38	0	0	0	0	136046
2019-12-23	2241.95	2210.00	2210.00	2231.70	2247329.00	2170.21	64.17	0	0	0	0	136046
2019-12-24	2243.55	2211.15	2239.00	2215.60	1805896.00	2154.55	61.57	0	0	0	0	136046
2019-12-26	2229.00	2195.20	2216.40	2201.95	1880367.00	2141.28	59.37	0	0	0	0	136046
2019-12-27	2226.40	2176.00	2208.00	2198.50	2720261.00	2137.93	58.80	0	0	0	0	136046
2019-12-30	2225.00	2177.10	2207.00	2183.20	2288830.00	2123.05	56.22	0	0	0	0	136046
2019-12-31	2197.00	2157.45	2189.00	2161.70	1909289.00	2102.14	52.71	0	0	0	0	136046
2020-01-01	2183.90	2154.00	2168.00	2167.60	1354908.00	2107.88	53.57	0	0	0	0	136046
2020-01-02	2179.95	2149.20	2179.95	2157.65	2380752.00	2098.20	51.86	0	0	0	0	136046
2020-01-03	2223.00	2164.00	2164.00	2200.65	4655761.00	2140.02	58.07	0	0	0	0	136046
2020-01-06	2225.95	2187.90	2205.00	2200.45	3023209.00	2139.82	58.03	0	0	0	0	136046
2020-01-07	2214.65	2183.80	2200.50	2205.85	2429317.00	2145.07	58.81	0	0	0	0	136046
2020-01-08	2260.00	2202.05	2205.00	2255.25	5197454.00	2193.11	65.13	0	0	0	0	136046
2020-01-09	2251.95	2210.00	2248.75	2214.35	3734173.00	2153.34	57.29	0	0	0	0	136046
2020-01-10	2234.00	2208.00	2228.00	2213.55	1915807.00	2152.56	57.14	0	0	0	0	136046
2020-01-13	2218.95	2184.70	2217.85	2190.35	2843893.00	2130.00	52.96	0	0	0	0	136046
2020-01-14	2229.80	2195.00	2195.00	2206.90	2948452.00	2146.09	55.46	0	0	0	0	136046
2020-01-15	2231.00	2194.20	2213.00	2226.90	2620681.00	2165.54	58.35	0	0	0	0	136046
2020-01-16	2249.00	2215.00	2226.95	2238.80	3117214.00	2177.12	60.01	0	0	0	0	136046
2020-01-17	2253.55	2213.00	2240.75	2219.10	3281059.00	2157.96	56.03	0	0	0	0	136046
2020-01-20	2242.20	2156.20	2194.90	2170.35	5817599.00	2110.55	47.60	0	0	0	0	136046
2020-01-21	2186.55	2158.05	2169.95	2171.05	1902980.00	2111.23	47.73	0	0	0	0	136046
2020-01-22	2210.00	2173.70	2181.00	2206.90	1773686.00	2146.09	53.65	0	0	0	0	136046
2020-01-23	2217.75	2183.70	2209.80	2190.95	2069866.00	2135.42	50.89	0	0	0	0	136046
2020-01-24	2190.95	2170.00	2190.95	2183.40	1319430.00	2128.06	49.59	0	0	0	0	136046
2020-01-27	2193.45	2165.00	2189.70	2169.25	1549101.00	2114.27	47.15	0	0	0	0	136046
2020-01-28	2187.80	2152.00	2174.00	2183.75	1743024.00	2128.40	49.87	0	0	0	0	136046
2020-01-29	2186.95	2150.00	2185.00	2154.60	2306761.00	2099.99	44.87	0	0	0	0	136046
2020-01-30	2165.00	2125.00	2160.00	2137.85	2098567.00	2083.67	42.25	0	0	0	0	136046
2020-01-31	2144.35	2071.60	2139.40	2079.05	3287223.00	2026.36	34.61	0	0	0	0	136046
2020-02-03	2194.70	2093.20	2152.00	2102.50	4728073.00	2049.21	39.32	0	0	0	0	136046
2020-02-04	2136.70	2086.60	2129.00	2107.75	3509339.00	2054.33	40.36	0	0	0	0	136046
2020-02-05	2156.70	2104.30	2115.00	2146.55	2439322.00	2092.15	47.50	0	0	0	0	136046
2020-02-06	2174.20	2115.50	2145.00	2128.35	2640065.00	2074.41	44.79	0	0	0	0	136046
2020-02-07	2151.00	2119.00	2139.00	2136.55	2083442.00	2082.40	46.28	0	0	0	0	136046
2020-02-10	2167.00	2119.00	2140.90	2161.95	2383032.00	2107.16	50.70	0	0	0	0	136046
2020-02-11	2174.80	2147.60	2163.00	2153.40	1335820.00	2098.82	49.23	0	0	0	0	136046
2020-02-12	2185.00	2150.00	2151.10	2170.75	1620407.00	2115.73	52.26	0	0	0	0	136046
2020-02-13	2197.00	2171.00	2172.95	2191.95	1645948.00	2136.40	55.73	0	0	0	0	136046
2020-02-14	2212.00	2171.00	2188.00	2184.20	1500115.00	2128.84	54.18	0	0	0	0	136046
2020-02-17	2217.00	2190.20	2196.95	2203.25	1774724.00	2147.41	57.32	0	0	0	0	136046
2020-02-18	2221.00	2186.05	2199.95	2215.75	2486223.00	2159.59	59.29	0	0	0	0	136046
2020-02-19	2230.00	2190.50	2215.75	2196.35	1760463.00	2140.69	55.04	0	0	0	0	136046
2020-02-20	2214.40	2151.25	2204.50	2156.80	2317278.00	2102.14	47.55	0	0	0	0	136046
2020-02-24	2178.95	2106.70	2156.00	2115.35	3092877.00	2061.74	41.22	0	0	0	0	136046
2020-02-25	2176.65	2111.00	2115.50	2156.15	2674567.00	2101.50	48.49	0	0	0	0	136046
2020-02-26	2163.90	2112.95	2154.00	2123.60	2686842.00	2069.78	43.83	0	0	0	0	136046
2020-02-27	2119.95	2086.20	2119.95	2105.50	2349001.00	2052.14	41.45	0	0	0	0	136046
2020-02-28	2069.50	1990.00	2068.00	2000.15	4298076.00	1949.46	30.91	0	0	0	0	136046
2020-03-02	2053.95	1985.70	2035.00	2001.30	2667076.00	1950.58	31.12	0	0	0	0	136046
2020-03-03	2060.00	2012.00	2020.00	2036.20	2757585.00	1984.59	37.23	0	0	0	0	136046
2020-03-04	2094.45	2025.00	2056.00	2083.20	3237002.00	2030.40	44.39	0	0	0	0	136046
2020-03-05	2147.75	2084.05	2085.70	2125.05	3937056.00	2071.19	49.87	0	0	0	0	136046
2020-03-06	2123.65	2071.60	2098.00	2116.45	2595027.00	2062.81	48.80	0	0	0	0	136046
2020-03-09	2079.90	1935.00	2075.00	1972.35	4940975.00	1922.36	35.23	0	0	0	0	136046
2020-03-11	1987.30	1920.00	1933.00	1953.70	6796449.00	1904.18	33.92	0	0	0	0	136046
2020-03-12	1908.40	1758.35	1904.00	1769.85	8728786.00	1724.99	24.29	0	1	0	0	136046
2020-03-13	1820.00	1506.05	1687.90	1806.30	8029720.00	1760.52	28.62	0	0	1	76	0
2020-03-16	1842.25	1675.85	1755.00	1696.40	7844271.00	1653.41	24.14	0	0	1	76	0
2020-03-17	1731.00	1623.15	1730.00	1658.00	5713248.00	1615.98	22.80	0	0	1	76	0
2020-03-18	1713.55	1627.75	1676.80	1654.40	7258778.00	1612.47	22.67	0	0	1	76	0
2020-03-19	1685.45	1546.75	1559.70	1636.35	5135111.00	1606.53	22.01	0	0	1	76	0
2020-03-20	1869.00	1627.00	1630.00	1797.45	8547498.00	1764.69	39.13	0	0	1	76	0
2020-03-23	1750.00	1617.75	1620.00	1669.70	7003490.00	1639.27	32.95	0	0	1	76	0
2020-03-24	1770.00	1632.85	1653.05	1703.15	6350865.00	1672.11	35.81	0	0	1	76	0
2020-03-25	1810.00	1680.00	1700.00	1750.30	2765520.00	1718.40	39.71	0	0	1	76	0
2020-03-26	1832.05	1722.55	1831.60	1790.95	4556067.00	1758.31	42.93	0	0	1	76	0
2020-03-27	1850.00	1750.40	1820.00	1824.50	4331250.00	1791.25	45.51	0	0	1	76	0
2020-03-30	1905.00	1763.55	1766.00	1778.50	8513547.00	1746.09	42.66	0	0	1	76	0
2020-03-31	1855.00	1780.00	1837.40	1826.10	3927593.00	1792.82	46.41	0	0	1	76	0
2020-04-01	1834.75	1702.00	1825.90	1708.75	4941878.00	1677.61	39.55	0	0	1	76	0
2020-04-03	1740.00	1650.00	1740.00	1654.20	5735369.00	1624.06	36.82	0	0	1	76	0
2020-04-07	1785.85	1705.00	1710.00	1775.20	5427577.00	1742.85	45.75	0	0	1	76	0
2020-04-08	1806.00	1701.00	1760.00	1705.45	6285615.00	1674.37	42.06	0	0	1	76	0
2020-04-09	1778.80	1731.20	1750.45	1766.15	5307397.00	1733.97	46.13	0	0	1	76	0
2020-04-13	1787.00	1746.00	1761.00	1759.25	2990438.00	1727.19	45.74	0	0	1	76	0
2020-04-15	1812.00	1727.80	1785.00	1735.15	4761399.00	1703.53	44.32	0	0	1	76	0
2020-04-16	1764.90	1675.05	1709.95	1716.05	6245533.00	1684.78	43.17	0	0	1	76	0
2020-04-17	1851.95	1753.00	1800.00	1806.20	9895823.00	1773.29	49.77	0	0	1	76	0
2020-04-20	1830.00	1802.50	1830.00	1818.65	3244282.00	1785.51	50.62	0	0	1	76	0
2020-04-21	1794.60	1727.70	1765.00	1737.65	5122541.00	1705.98	45.24	0	0	1	76	0
2020-04-22	1790.00	1719.15	1737.65	1769.50	3829836.00	1737.25	47.60	0	0	1	76	0
2020-04-23	1900.00	1760.85	1780.00	1878.25	5934366.00	1844.02	54.76	0	0	1	76	0
2020-04-24	1851.95	1807.80	1840.70	1818.55	2987102.00	1785.41	50.67	0	0	1	76	0
2020-04-27	1875.00	1825.00	1832.30	1836.60	3374741.00	1803.13	51.84	0	0	1	76	0
2020-04-28	1868.00	1832.60	1865.00	1859.05	2678505.00	1825.17	53.33	0	0	1	76	0
2020-04-29	1912.55	1850.05	1874.00	1905.65	4241510.00	1870.92	56.34	0	0	1	76	0
2020-04-30	2032.00	1942.20	1980.00	2014.45	5915544.00	1977.74	62.43	0	0	1	76	0
2020-05-04	1966.00	1913.65	1966.00	1930.45	3729348.00	1895.27	55.94	0	0	1	76	0
2020-05-05	1977.00	1927.00	1955.10	1932.75	2905528.00	1897.53	56.08	0	0	1	76	0
2020-05-06	1953.70	1893.60	1939.80	1903.60	3517431.00	1868.91	53.83	0	0	1	76	0
2020-05-07	1934.45	1883.35	1910.00	1891.65	3166754.00	1857.18	52.89	0	0	1	76	0
2020-05-08	1939.50	1886.25	1939.10	1893.40	2686530.00	1858.90	53.02	0	0	1	76	0
2020-05-11	1951.40	1909.00	1909.00	1935.30	2449841.00	1900.03	56.12	0	0	1	76	0
2020-05-12	1956.50	1910.25	1933.40	1949.50	3256595.00	1913.97	57.15	0	0	1	76	0
2020-05-13	1994.00	1925.65	1994.00	1949.65	2656665.00	1914.12	57.16	0	0	1	76	0
2020-05-14	1923.10	1891.10	1910.00	1902.35	2263146.00	1867.68	52.41	0	0	1	76	0
2020-05-15	1917.40	1865.20	1916.00	1892.90	3173682.00	1858.41	51.49	0	0	1	76	0
2020-05-18	1952.95	1872.10	1907.00	1945.60	3727694.00	1910.15	56.12	0	0	1	76	0
2020-05-19	1966.45	1903.00	1903.00	1948.65	3198693.00	1913.14	56.38	0	0	1	76	0
2020-05-20	1962.90	1931.70	1950.00	1953.60	2778505.00	1918.00	56.82	0	0	1	76	0
2020-05-21	1998.00	1941.15	1946.00	1991.20	3400908.00	1954.91	60.16	0	0	1	76	0
2020-05-22	2032.00	1961.25	1977.10	2020.35	3663418.00	1983.53	62.57	0	0	1	76	0
2020-05-26	2024.00	1925.00	2015.00	1943.00	4575317.00	1907.59	53.34	0	0	1	76	0
2020-05-27	2010.00	1941.25	1959.00	2005.30	3482160.00	1968.76	58.63	0	0	1	76	0
2020-05-28	2014.00	1971.30	1988.50	2004.30	3475681.00	1967.78	58.52	0	0	1	76	0
2020-05-29	2002.65	1962.40	1982.00	1972.35	7237735.00	1936.41	54.83	0	0	1	76	0
2020-06-01	2060.00	1981.10	1990.00	2045.25	3747773.00	2007.98	60.89	0	0	1	76	0
2020-06-02	2081.00	2040.05	2060.20	2047.15	2443886.00	2009.84	61.03	0	0	1	76	0
2020-06-03	2063.75	2020.00	2051.85	2046.15	3699799.00	2014.77	60.91	0	0	1	76	0
2020-06-04	2100.00	2046.75	2046.75	2091.55	4048593.00	2059.47	64.58	0	0	1	76	0
2020-06-05	2098.00	2040.30	2091.60	2048.25	3573289.00	2016.84	58.89	0	0	1	76	0
2020-06-08	2095.00	2062.10	2078.25	2071.75	2957841.00	2039.98	60.91	0	0	1	76	0
2020-06-09	2095.50	2060.25	2063.10	2072.05	2909439.00	2040.27	60.93	0	0	1	76	0
2020-06-10	2132.00	2073.50	2077.05	2108.75	5168397.00	2076.41	64.11	0	0	1	76	0
2020-06-11	2105.00	2061.80	2100.00	2067.65	2269513.00	2035.94	58.38	0	0	1	76	0
2020-06-12	2049.20	2011.00	2011.20	2039.50	2842642.00	2008.22	54.77	0	0	1	76	0
2020-06-15	2059.00	2000.95	2039.10	2029.90	2399022.00	1998.77	53.55	0	0	1	76	0
2020-06-16	2073.95	2031.00	2065.00	2045.80	2146528.00	2014.42	55.32	0	0	1	76	0
2020-06-17	2058.85	2026.55	2046.00	2047.80	2703527.00	2016.39	55.55	0	0	1	76	0
2020-06-18	2059.20	2025.20	2045.00	2038.10	1944389.00	2006.84	54.10	0	0	1	76	0
2020-06-19	2090.00	2032.00	2042.00	2044.60	5681758.00	2013.24	54.95	0	0	1	76	0
2020-06-22	2052.25	2019.15	2050.00	2027.95	3196138.00	1996.85	52.28	0	0	1	76	0
2020-06-23	2044.00	2010.00	2027.00	2035.30	4205944.00	2004.08	53.36	0	0	1	76	0
2020-06-24	2064.25	2031.60	2034.00	2042.20	2560937.00	2010.88	54.40	0	0	1	76	0
2020-06-25	2060.00	2009.25	2035.00	2016.10	3043931.00	1985.18	49.87	0	0	1	76	0
2020-06-26	2132.00	2019.95	2025.00	2118.85	6300722.00	2086.35	62.95	0	0	1	76	0
2020-06-29	2127.60	2091.30	2108.00	2101.65	3076341.00	2069.42	60.12	0	0	1	76	0
2020-06-30	2111.90	2075.05	2100.00	2082.15	3071725.00	2050.22	57.00	0	0	1	76	0
2020-07-01	2113.95	2079.50	2079.70	2092.05	2503466.00	2059.96	58.19	0	0	1	76	0
2020-07-02	2165.00	2098.00	2102.00	2157.15	3758699.00	2124.07	65.03	0	0	1	76	0
2020-07-03	2205.00	2160.25	2163.65	2199.65	4185208.00	2165.91	68.64	0	0	1	76	0
2020-07-06	2269.90	2205.00	2205.00	2263.20	5190366.00	2228.49	73.11	1	0	1	76	0
2020-07-07	2302.70	2232.15	2275.00	2269.90	5630055.00	2235.09	73.54	0	0	0	0	170283
2020-07-08	2274.40	2207.60	2270.00	2218.90	2793358.00	2184.87	65.05	0	0	0	0	170283
2020-07-09	2244.50	2191.05	2229.00	2204.35	3443998.00	2170.54	62.82	0	0	0	0	170283
2020-07-10	2249.85	2176.00	2205.25	2222.35	9610320.00	2188.27	64.44	0	0	0	0	170283
2020-07-13	2244.95	2210.00	2220.00	2220.00	2963503.00	2185.95	64.05	0	0	0	0	170283
2020-07-14	2239.00	2165.00	2210.00	2171.95	2976738.00	2138.64	56.46	0	0	0	0	170283
2020-07-15	2260.00	2181.10	2185.00	2233.90	5569321.00	2199.64	62.61	0	0	0	0	170283
2020-07-16	2333.00	2220.10	2244.00	2234.75	8582118.00	2205.41	62.69	0	0	0	0	170283
2020-07-17	2243.90	2190.05	2237.00	2200.75	4509135.00	2171.86	57.53	0	0	0	0	170283
2020-07-20	2226.90	2190.80	2201.00	2207.90	2952646.00	2178.91	58.31	0	0	0	0	170283
2020-07-21	2238.65	2201.15	2230.00	2225.05	2665286.00	2195.84	60.19	0	0	0	0	170283
2020-07-22	2231.00	2184.20	2231.00	2190.95	2861534.00	2162.19	54.88	0	0	0	0	170283
2020-07-23	2190.95	2163.00	2190.95	2171.20	2265766.00	2142.70	52.02	0	0	0	0	170283
2020-07-24	2163.00	2125.10	2154.50	2157.40	3665100.00	2129.08	50.06	0	0	0	0	170283
2020-07-27	2215.00	2163.50	2165.00	2206.80	4248480.00	2177.83	56.40	0	0	0	0	170283
2020-07-28	2320.00	2215.00	2215.00	2309.75	8092319.00	2279.43	66.07	0	0	0	0	170283
2020-07-29	2342.00	2246.05	2292.00	2276.05	6090431.00	2246.17	61.28	0	0	0	0	170283
2020-07-30	2358.00	2272.25	2285.90	2279.50	7098496.00	2249.57	61.59	0	0	0	0	170283
2020-07-31	2334.80	2257.45	2303.15	2281.40	4723290.00	2251.45	61.77	0	0	0	0	170283
2020-08-03	2303.85	2230.70	2290.45	2254.15	4012337.00	2224.56	57.60	0	0	0	0	170283
2020-08-04	2269.65	2225.05	2259.95	2249.70	2927928.00	2220.17	56.93	0	0	0	0	170283
2020-08-05	2300.00	2253.00	2260.00	2259.50	3800641.00	2229.84	58.09	0	0	0	0	170283
2020-08-06	2319.50	2265.35	2275.00	2308.10	4748047.00	2277.80	63.38	0	0	0	0	170283
2020-08-07	2328.00	2287.00	2308.00	2295.35	3165491.00	2265.22	61.20	0	0	0	0	170283
2020-08-10	2325.00	2276.05	2318.00	2282.80	2929353.00	2252.83	59.04	0	0	0	0	170283
2020-08-11	2312.00	2275.60	2283.00	2279.90	2774423.00	2249.97	58.53	0	0	0	0	170283
2020-08-12	2296.40	2246.55	2288.35	2257.35	3415751.00	2227.71	54.56	0	0	0	0	170283
2020-08-13	2300.00	2250.50	2273.00	2254.45	2695682.00	2224.85	54.05	0	0	0	0	170283
2020-08-14	2281.30	2233.10	2277.00	2242.15	2270405.00	2212.71	51.85	0	0	0	0	170283
2020-08-17	2270.00	2238.25	2263.00	2253.40	2625630.00	2223.82	53.71	0	0	0	0	170283
2020-08-18	2289.00	2248.30	2262.80	2269.75	3493374.00	2239.95	56.35	0	0	0	0	170283
2020-08-19	2284.60	2252.50	2276.35	2256.60	2843005.00	2226.97	53.70	0	0	0	0	170283
2020-08-20	2276.55	2240.05	2257.00	2252.85	2895164.00	2223.27	52.93	0	0	0	0	170283
2020-08-21	2271.00	2241.05	2260.00	2248.60	1975294.00	2219.08	52.03	0	0	0	0	170283
2020-08-24	2259.95	2230.00	2250.60	2248.10	2167966.00	2218.59	51.92	0	0	0	0	170283
2020-08-25	2250.00	2233.55	2245.00	2242.65	1663419.00	2213.21	50.63	0	0	0	0	170283
2020-08-26	2259.90	2216.45	2242.00	2253.50	2618149.00	2223.92	53.12	0	0	0	0	170283
2020-08-27	2287.35	2241.75	2266.00	2248.40	3579393.00	2218.88	51.80	0	0	0	0	170283
2020-08-28	2279.95	2235.10	2268.40	2238.55	2941136.00	2209.16	49.25	0	0	0	0	170283
2020-08-31	2276.20	2228.00	2240.00	2257.25	6018154.00	2227.62	53.89	0	0	0	0	170283
2020-09-01	2278.00	2241.30	2269.00	2246.35	3610908.00	2216.86	50.97	0	0	0	0	170283
2020-09-02	2268.75	2241.65	2247.00	2265.15	2084137.00	2235.41	55.45	0	0	0	0	170283
2020-09-03	2324.00	2268.00	2268.00	2299.50	4654146.00	2269.31	62.24	0	0	0	0	170283
2020-09-04	2324.25	2262.95	2275.00	2288.80	5231303.00	2258.75	59.22	0	0	0	0	170283
2020-09-07	2343.50	2283.35	2289.00	2327.05	4620401.00	2296.50	65.65	0	0	0	0	170283
2020-09-08	2390.45	2327.05	2335.95	2348.20	7453998.00	2317.37	68.60	0	0	0	0	170283
