Date	High	Low	Open	Close	Volume	Adj Close	sma20	sma50	Signal	sell_signal	buy_signal	Current Position	Current Stock Holding	Current Capital
2019-03-18	2064.60	2011.00	2043.00	2022.80	2349915.00	1908.68	1989.61	1968.04	1	0	0	1	29	0
2019-03-19	2030.00	1995.10	2030.00	2022.80	2373993.00	1908.68	1992.23	1970.96	1	0	0	1	29	0
2019-03-20	2044.80	2000.00	2028.00	2015.05	3091165.00	1901.36	1997.74	1973.30	1	0	0	1	29	0
2019-03-22	2016.00	1983.30	2015.00	2005.65	3148149.00	1892.50	2002.29	1975.55	1	0	0	1	29	0
2019-03-25	2007.80	1977.20	2007.80	1984.25	2429205.00	1872.30	2005.79	1977.49	1	0	0	1	29	0
2019-03-26	1994.95	1958.05	1984.00	1982.65	2316539.00	1870.79	2008.64	1979.37	1	0	0	1	29	0
2019-03-27	1998.00	1961.00	1994.00	1967.90	2266166.00	1856.87	2007.78	1981.88	1	0	0	1	29	0
2019-03-28	2014.60	1972.80	1980.00	2000.30	4054489.00	1887.45	2005.86	1985.62	1	0	0	1	29	0
2019-04-01	2039.95	2008.25	2010.00	2031.65	2095740.00	1917.03	2004.54	1988.90	1	0	0	1	29	0
2019-04-02	2086.00	2037.00	2037.10	2079.30	3719663.00	1961.99	2009.33	1993.08	1	0	0	1	29	0
2019-04-03	2089.60	2058.10	2085.00	2079.30	2939886.00	1961.99	2013.52	1996.78	1	0	0	1	29	0
2019-04-04	2079.70	2007.40	2078.15	2014.50	4397518.00	1900.85	2014.84	1999.06	1	0	0	1	29	0
2019-04-05	2054.40	2018.80	2028.65	2048.30	3152103.00	1932.74	2017.28	2001.85	1	0	0	1	29	0
2019-04-08	2075.00	2032.70	2059.00	2070.75	2194294.00	1953.92	2020.15	2005.23	1	0	0	1	29	0
2019-04-09	2098.00	2057.65	2070.00	2091.50	2690970.00	1973.50	2023.59	2009.55	1	0	0	1	29	0
2019-04-10	2085.50	2036.00	2083.00	2040.25	3313062.00	1925.14	2024.86	2012.32	1	0	0	1	29	0
2019-04-11	2055.00	2013.65	2045.00	2019.50	3422442.00	1905.56	2025.22	2014.29	1	0	0	1	29	0
2019-04-12	2039.00	2007.00	2038.00	2014.50	3198471.00	1900.85	2025.92	2015.48	1	0	0	1	29	0
2019-04-15	2119.80	2041.00	2070.00	2113.30	9189201.00	1994.07	2032.21	2018.09	1	0	0	1	29	0
2019-04-16	2155.95	2115.55	2120.00	2131.80	5771952.00	2011.53	2036.80	2021.10	1	0	0	1	29	0
2019-04-18	2155.00	2114.20	2149.90	2150.05	3413728.00	2028.75	2043.17	2023.82	1	0	0	1	29	0
2019-04-22	2176.00	2145.60	2148.00	2161.45	2007135.00	2039.50	2050.10	2026.45	1	0	0	1	29	0
2019-04-23	2165.50	2134.05	2163.00	2155.05	2163524.00	2033.47	2057.10	2028.55	1	0	0	1	29	0
2019-04-24	2195.00	2156.10	2158.00	2183.45	3003071.00	2060.26	2065.99	2031.33	1	0	0	1	29	0
2019-04-25	2205.00	2168.05	2175.00	2195.00	4211526.00	2071.16	2076.53	2033.73	1	0	0	1	29	0
2019-04-26	2243.95	2193.15	2203.00	2238.55	2716958.00	2112.26	2089.32	2036.84	1	0	0	1	29	0
2019-04-30	2266.95	2230.10	2238.55	2260.35	3488395.00	2132.83	2103.94	2040.82	1	0	0	1	29	0
2019-05-02	2259.40	2211.10	2255.00	2215.40	2457699.00	2090.41	2114.70	2043.81	1	0	0	1	29	0
2019-05-03	2186.05	2125.00	2185.00	2132.00	3780886.00	2011.72	2119.72	2045.42	1	0	0	1	29	0
2019-05-06	2165.00	2108.50	2110.00	2157.85	2891422.00	2036.11	2123.64	2047.68	1	0	0	1	29	0
2019-05-07	2184.35	2138.80	2160.05	2151.95	2201698.00	2030.54	2127.28	2050.13	1	0	0	1	29	0
2019-05-08	2168.00	2130.40	2151.00	2152.85	1824895.00	2031.39	2134.19	2053.78	1	0	0	1	29	0
2019-05-09	2184.10	2136.10	2145.00	2172.55	2264162.00	2049.98	2140.41	2059.14	1	0	0	1	29	0
2019-05-10	2192.00	2125.85	2175.00	2135.80	2039633.00	2015.30	2143.66	2063.56	1	0	0	1	29	0
2019-05-13	2167.00	2121.65	2133.00	2128.75	1701744.00	2008.65	2145.52	2067.85	1	0	0	1	29	0
2019-05-14	2159.80	2072.35	2135.00	2092.35	2456110.00	1974.30	2148.13	2071.18	1	0	0	1	29	0
2019-05-15	2124.00	2084.50	2097.00	2095.40	2346876.00	1977.18	2151.92	2073.39	1	0	0	1	29	0
2019-05-16	2124.00	2077.05	2096.00	2108.75	1946529.00	1989.78	2156.63	2074.79	1	0	0	1	29	0
2019-05-17	2135.00	2090.00	2112.60	2095.45	1947908.00	1977.23	2155.74	2075.53	1	0	0	1	29	0
2019-05-20	2151.40	2050.00	2125.00	2143.95	2625116.00	2022.99	2156.35	2078.74	1	0	0	1	29	0
2019-05-21	2148.70	2102.55	2148.05	2109.75	1863157.00	1990.72	2154.33	2081.03	1	0	0	1	29	0
2019-05-22	2121.95	2075.00	2110.00	2081.75	2595795.00	1964.30	2150.35	2082.90	1	0	0	1	29	0
2019-05-23	2115.35	2050.00	2098.00	2054.05	2541294.00	1938.16	2145.30	2083.99	1	0	0	1	29	0
2019-05-24	2070.00	2032.25	2070.00	2048.00	2274208.00	1932.46	2138.53	2084.69	1	0	0	1	29	0
2019-05-27	2068.95	2040.10	2054.80	2055.15	2329820.00	1939.20	2131.53	2085.34	1	0	0	1	29	0
2019-05-28	2097.50	2045.00	2060.00	2073.75	5872979.00	1956.75	2123.29	2086.52	1	0	0	1	29	0
2019-05-29	2123.70	2077.10	2080.00	2107.55	3281320.00	1988.65	2115.65	2088.42	1	0	0	1	29	0
2019-05-30	2156.55	2114.40	2123.00	2146.30	4971725.00	2025.21	2112.20	2091.33	1	0	0	1	29	0
2019-05-31	2204.95	2152.25	2160.00	2196.55	4265370.00	2072.62	2115.43	2095.52	1	0	0	1	29	0
2019-06-03	2247.65	2185.65	2201.00	2242.30	3682419.00	2115.79	2119.65	2099.56	1	0	0	1	29	0
2019-06-04	2224.00	2175.00	2224.00	2183.10	2408658.00	2076.60	2121.21	2102.77	1	0	0	1	29	0
2019-06-06	2199.00	2152.00	2199.00	2166.10	3735467.00	2060.43	2121.87	2105.64	1	0	0	1	29	0
2019-06-07	2189.80	2142.10	2174.00	2181.75	2659446.00	2075.32	2122.33	2108.97	1	0	0	1	29	0
2019-06-10	2235.85	2185.50	2196.70	2231.50	2080593.00	2122.64	2127.11	2113.49	1	0	0	1	29	0
2019-06-11	2263.95	2231.00	2237.00	2252.80	3048937.00	2142.90	2133.32	2118.86	1	0	0	1	29	0
2019-06-12	2266.90	2219.00	2245.00	2260.90	2404448.00	2150.61	2141.74	2124.42	1	0	0	1	29	0
2019-06-13	2285.00	2243.05	2264.00	2254.10	3320916.00	2144.14	2149.68	2130.15	1	0	0	1	29	0
2019-06-14	2263.10	2234.00	2257.25	2254.50	2131408.00	2144.52	2156.97	2135.23	1	0	0	1	29	0
2019-06-17	2262.00	2241.45	2256.00	2249.20	1489497.00	2139.48	2164.65	2139.58	1	0	0	1	29	0
2019-06-18	2260.00	2231.20	2244.00	2250.85	1877447.00	2141.05	2170.00	2143.01	1	0	0	1	29	0
2019-06-19	2276.00	2243.15	2255.00	2259.90	1652817.00	2149.66	2177.51	2146.62	1	0	0	1	29	0
2019-06-20	2284.00	2212.00	2230.00	2277.95	2199377.00	2166.83	2187.32	2151.89	1	0	0	1	29	0
2019-06-21	2292.50	2242.00	2285.00	2249.85	3871804.00	2140.10	2197.11	2155.92	1	0	0	1	29	0
2019-06-24	2280.00	2250.80	2254.15	2275.50	1382424.00	2164.50	2208.48	2160.02	1	0	0	1	29	0
2019-06-25	2274.45	2250.50	2270.00	2267.80	1386077.00	2157.17	2219.11	2163.55	1	0	0	1	29	0
2019-06-26	2266.80	2250.00	2265.00	2254.20	1762224.00	2144.23	2228.14	2167.82	1	0	0	1	29	0
2019-06-27	2264.00	2241.30	2255.00	2252.55	2813464.00	2142.67	2235.39	2172.49	1	0	0	1	29	0
2019-06-28	2261.95	2222.50	2260.00	2227.20	2372928.00	2118.55	2239.43	2176.74	1	0	0	1	29	0
2019-07-01	2255.00	2206.60	2235.00	2239.55	2769940.00	2130.30	2241.58	2179.26	1	0	0	1	29	0
2019-07-02	2257.00	2216.45	2244.90	2252.10	1771746.00	2142.24	2242.07	2181.67	1	0	0	1	29	0
2019-07-03	2258.80	2232.00	2252.20	2237.65	1656881.00	2128.49	2244.80	2183.42	1	0	0	1	29	0
2019-07-04	2252.00	2230.10	2234.00	2242.65	984140.00	2133.25	2248.62	2185.05	1	0	0	1	29	0
2019-07-05	2250.00	2140.00	2247.00	2163.10	4088470.00	2057.58	2247.69	2185.21	1	0	0	1	29	0
2019-07-08	2188.80	2132.10	2149.00	2175.40	2788062.00	2069.28	2244.89	2185.05	1	0	0	1	29	0
2019-07-09	2174.40	2104.55	2174.00	2133.35	3977224.00	2029.28	2238.92	2183.81	1	0	0	1	29	0
2019-07-10	2127.85	2071.30	2080.00	2108.20	6343581.00	2005.36	2231.28	2181.21	1	0	0	1	29	0
2019-07-11	2129.00	2086.05	2128.00	2102.55	2400346.00	1999.98	2223.70	2178.05	1	0	0	1	29	0
2019-07-12	2119.75	2093.10	2102.10	2107.60	1560725.00	2004.79	2216.36	2175.89	1	0	0	1	29	0
2019-07-15	2153.60	2098.00	2125.00	2145.70	2900415.00	2041.03	2211.18	2176.17	1	0	0	1	29	0
2019-07-16	2132.50	2100.00	2126.00	2106.00	2735399.00	2007.94	2203.94	2175.13	1	0	0	1	29	0
2019-07-17	2125.00	2092.10	2108.00	2117.25	1802969.00	2018.67	2196.81	2174.44	1	0	0	1	29	0
2019-07-18	2116.20	2060.00	2116.20	2065.95	3072096.00	1969.76	2186.21	2172.70	1	0	0	1	29	0
2019-07-19	2097.00	2062.50	2077.00	2076.95	1953177.00	1980.25	2177.56	2170.79	1	0	0	1	29	0
2019-07-22	2117.45	2068.80	2077.00	2109.90	1920167.00	2011.66	2169.28	2170.27	0	1	0	1	29	0
2019-07-23	2130.00	2102.40	2127.90	2112.45	3538588.00	2014.09	2161.51	2169.94	0	0	0	0	0	60575
2019-07-24	2120.80	2076.50	2110.00	2096.80	2413196.00	1999.17	2153.64	2170.03	0	0	0	0	0	60575
2019-07-25	2135.00	2092.55	2108.90	2127.90	2544464.00	2028.82	2147.41	2170.68	0	0	0	0	0	60575
2019-07-26	2129.80	2095.00	2129.80	2109.05	1720592.00	2010.85	2141.50	2170.69	0	0	0	0	0	60575
2019-07-29	2142.00	2103.30	2110.80	2130.00	1647090.00	2030.83	2136.03	2171.38	0	0	0	0	0	60575
2019-07-30	2185.00	2120.45	2130.00	2179.15	2851672.00	2077.69	2132.38	2172.08	0	0	0	0	0	60575
2019-07-31	2211.70	2147.15	2171.75	2205.70	3000677.00	2103.00	2130.78	2174.00	0	0	0	0	0	60575
2019-08-01	2217.50	2166.25	2200.00	2180.05	2375236.00	2078.55	2127.65	2175.97	0	0	0	0	0	60575
2019-08-02	2210.00	2165.50	2173.00	2205.30	2500816.00	2102.62	2129.76	2178.99	0	0	0	0	0	60575
2019-08-05	2252.25	2195.60	2199.90	2248.60	3039682.00	2143.90	2133.42	2183.01	0	0	0	0	0	60575
2019-08-06	2251.95	2211.45	2232.80	2214.90	2885467.00	2111.77	2137.50	2186.20	0	0	0	0	0	60575
2019-08-07	2238.50	2207.25	2230.00	2213.45	2165362.00	2110.39	2142.76	2188.99	0	0	0	0	0	60575
2019-08-08	2281.00	2218.90	2228.90	2258.10	2073298.00	2152.96	2150.54	2192.01	0	0	0	0	0	60575
2019-08-09	2267.90	2241.35	2260.00	2246.25	1744550.00	2141.66	2157.47	2194.00	0	0	0	0	0	60575
2019-08-13	2246.25	2194.30	2245.00	2199.45	1647281.00	2097.04	2160.16	2194.06	0	0	0	0	0	60575
2019-08-14	2217.85	2167.40	2181.10	2204.40	1945002.00	2101.76	2165.08	2193.30	0	0	0	0	0	60575
2019-08-16	2241.40	2143.25	2241.40	2165.10	3755507.00	2064.29	2167.47	2192.94	0	0	0	0	0	60575
2019-08-19	2186.00	2157.70	2180.00	2163.00	974884.00	2062.29	2172.32	2192.88	0	0	0	0	0	60575
2019-08-20	2205.00	2166.50	2172.00	2186.75	1843611.00	2084.93	2177.81	2192.98	0	0	0	0	0	60575
2019-08-21	2202.00	2182.25	2184.95	2186.20	1214408.00	2084.41	2181.63	2192.08	0	0	0	0	0	60575
2019-08-22	2235.65	2170.00	2187.00	2216.00	2131601.00	2112.82	2186.81	2191.34	0	0	0	0	0	60575
2019-08-23	2259.90	2213.90	2214.95	2247.70	2826425.00	2143.05	2194.35	2191.08	1	0	1	0	0	60575
2019-08-26	2282.00	2225.00	2247.00	2276.30	2345475.00	2170.31	2201.77	2191.52	1	0	0	1	26	0
2019-08-27	2274.85	2229.00	2270.00	2236.50	3432106.00	2132.37	2208.14	2191.16	1	0	0	1	26	0
2019-08-28	2252.15	2216.00	2240.00	2239.25	1294621.00	2134.99	2213.61	2190.96	1	0	0	1	26	0
2019-08-29	2248.20	2222.20	2222.20	2233.45	1670652.00	2129.46	2216.32	2190.61	1	0	0	1	26	0
2019-08-30	2266.00	2218.00	2241.00	2259.60	2583625.00	2154.39	2219.02	2190.61	1	0	0	1	26	0
2019-09-03	2296.20	2236.95	2270.00	2251.60	2545060.00	2146.76	2222.60	2190.08	1	0	0	1	26	0
2019-09-04	2270.00	2233.00	2265.00	2245.40	2228092.00	2140.85	2224.60	2189.99	1	0	0	1	26	0
2019-09-05	2253.65	2207.30	2242.20	2215.30	2055943.00	2112.15	2222.93	2188.79	1	0	0	1	26	0
2019-09-06	2233.50	2192.60	2216.00	2197.50	1890550.00	2095.18	2222.07	2187.38	1	0	0	1	26	0
2019-09-09	2202.85	2179.80	2200.00	2182.85	1703945.00	2081.22	2220.54	2185.95	1	0	0	1	26	0
2019-09-11	2195.00	2146.55	2186.00	2154.00	2627440.00	2053.71	2215.33	2183.98	1	0	0	1	26	0
2019-09-12	2165.00	2120.35	2155.00	2133.60	2118859.00	2034.26	2209.70	2182.11	1	0	0	1	26	0
2019-09-13	2157.95	2115.55	2135.00	2141.95	2291174.00	2042.22	2206.82	2180.16	1	0	0	1	26	0
2019-09-16	2173.40	2126.40	2159.95	2150.00	2597948.00	2049.90	2204.10	2178.12	1	0	0	1	26	0
2019-09-17	2156.55	2105.60	2154.95	2122.65	2796530.00	2023.82	2201.98	2175.82	1	0	0	1	26	0
2019-09-18	2142.95	2113.15	2126.40	2138.55	1454663.00	2038.98	2200.76	2173.74	1	0	0	1	26	0
2019-09-19	2135.80	2091.00	2135.00	2101.95	1652691.00	2004.08	2196.52	2172.51	1	0	0	1	26	0
2019-09-20	2129.40	2057.00	2104.90	2065.45	6941979.00	1969.28	2190.48	2170.31	1	0	0	1	26	0
2019-09-23	2099.00	1975.00	2099.00	2015.80	6323401.00	1921.94	2180.47	2167.96	1	0	0	1	26	0
2019-09-24	2061.00	2013.00	2015.00	2044.70	4620978.00	1949.50	2170.32	2166.69	1	0	0	1	26	0
2019-09-25	2092.00	2060.05	2065.00	2088.45	4002232.00	1991.21	2160.93	2166.41	0	1	0	1	26	0
2019-09-26	2107.00	2063.00	2097.90	2087.60	4234281.00	1990.40	2153.48	2166.01	0	0	0	0	0	53756
2019-09-27	2085.20	2051.40	2085.00	2056.15	2046795.00	1960.41	2144.33	2164.22	0	0	0	0	0	53756
2019-09-30	2104.00	2060.00	2061.85	2099.30	2620039.00	2001.56	2137.62	2164.08	0	0	0	0	0	53756
2019-10-01	2095.95	2039.70	2095.95	2059.95	3342877.00	1964.04	2127.64	2162.94	0	0	0	0	0	53756
2019-10-03	2081.15	2046.15	2070.00	2060.25	2317618.00	1964.32	2118.07	2162.82	0	0	0	0	0	53756
2019-10-04	2087.95	2054.95	2060.60	2079.35	2163251.00	1982.53	2109.77	2162.87	0	0	0	0	0	53756
2019-10-07	2094.50	2041.00	2080.00	2047.70	2177916.00	1952.36	2101.39	2161.63	0	0	0	0	0	53756
2019-10-09	2060.00	2015.50	2060.00	2020.10	2066920.00	1926.04	2092.52	2159.78	0	0	0	0	0	53756
2019-10-10	2039.05	1997.10	2028.00	2004.45	2881452.00	1911.12	2083.60	2157.93	0	0	0	0	0	53756
2019-10-11	1995.00	1925.00	1931.00	1986.85	12593069.00	1894.34	2075.24	2155.11	0	0	0	0	0	53756
2019-10-14	2032.75	1968.00	1995.00	2021.00	3510704.00	1926.90	2069.61	2153.35	0	0	0	0	0	53756
2019-10-15	2047.00	2022.70	2032.00	2037.30	2261310.00	1942.44	2064.38	2151.50	0	0	0	0	0	53756
2019-10-16	2056.00	2016.00	2038.00	2046.40	3034082.00	1951.12	2059.20	2148.84	0	0	0	0	0	53756
2019-10-17	2038.00	1999.30	2014.00	2030.95	3818774.00	1974.99	2054.61	2145.35	0	0	0	0	0	53756
2019-10-18	2063.90	2025.00	2037.50	2057.35	3087901.00	2000.67	2050.55	2142.90	0	0	0	0	0	53756
2019-10-22	2111.50	2040.05	2080.00	2051.40	5552505.00	1994.88	2048.02	2139.82	0	0	0	0	0	53756
2019-10-23	2083.85	2052.50	2060.00	2070.10	2348134.00	2013.06	2048.26	2136.25	0	0	0	0	0	53756
2019-10-24	2099.00	2061.30	2084.00	2082.00	2798671.00	2024.64	2051.57	2133.59	0	0	0	0	0	53756
2019-10-25	2130.00	2075.05	2094.00	2124.95	3954245.00	2066.40	2055.58	2131.82	0	0	0	0	0	53756
2019-10-29	2201.70	2121.50	2121.50	2194.85	5064173.00	2134.38	2060.90	2130.55	0	0	0	0	0	53756
2019-10-30	2260.00	2176.85	2225.00	2252.80	5195136.00	2190.73	2069.16	2130.69	0	0	0	0	0	53756
2019-10-31	2284.95	2237.00	2250.00	2269.65	4879261.00	2207.12	2079.84	2132.09	0	0	0	0	0	53756
2019-11-01	2275.00	2195.00	2264.00	2200.90	4172620.00	2140.26	2084.91	2132.02	0	0	0	0	0	53756
2019-11-04	2229.20	2180.90	2207.00	2193.95	2646411.00	2133.50	2091.61	2132.60	0	0	0	0	0	53756
2019-11-05	2211.00	2169.00	2197.00	2201.85	2693475.00	2141.18	2098.70	2133.37	0	0	0	0	0	53756
2019-11-06	2210.80	2179.00	2200.00	2188.50	2540719.00	2128.20	2104.15	2133.41	0	0	0	0	0	53756
2019-11-07	2204.50	2175.20	2204.50	2185.35	1915598.00	2125.14	2111.04	2133.39	0	0	0	0	0	53756
2019-11-08	2189.60	2124.00	2189.60	2129.95	2788759.00	2071.26	2116.53	2131.67	0	0	0	0	0	53756
2019-11-11	2139.00	2091.00	2135.00	2100.95	2983768.00	2043.06	2121.35	2128.74	0	0	0	0	0	53756
2019-11-13	2183.80	2118.00	2118.00	2178.60	3823365.00	2118.57	2130.94	2126.78	1	0	1	0	0	53756
2019-11-14	2200.00	2146.70	2187.50	2196.80	2995915.00	2136.27	2139.73	2125.99	1	0	0	1	24	0
2019-11-15	2211.50	2168.75	2196.00	2174.45	2724180.00	2114.54	2146.59	2124.69	1	0	0	1	24	0
2019-11-18	2187.75	2148.75	2178.40	2152.60	1611089.00	2093.29	2151.90	2123.07	1	0	0	1	24	0
2019-11-19	2154.65	2105.00	2153.00	2108.80	2975313.00	2050.70	2155.79	2120.06	1	0	0	1	24	0
2019-11-20	2135.00	2094.50	2121.95	2108.55	2894129.00	2050.45	2158.35	2117.20	1	0	0	1	24	0
2019-11-21	2126.60	2107.40	2112.00	2118.10	2052574.00	2059.74	2161.69	2114.65	1	0	0	1	24	0
2019-11-22	2107.00	2060.50	2097.00	2071.70	3742049.00	2014.62	2161.77	2111.78	1	0	0	1	24	0
2019-11-25	2084.95	2052.20	2074.55	2081.50	2737010.00	2024.15	2161.74	2109.46	1	0	0	1	24	0
2019-11-26	2097.90	2035.05	2089.85	2046.65	6561580.00	1990.26	2157.83	2106.74	1	0	0	1	24	0
2019-11-27	2071.70	2046.55	2052.00	2054.30	2907521.00	1997.70	2150.80	2104.74	1	0	0	1	24	0
2019-11-28	2094.40	2060.00	2067.05	2077.35	2924429.00	2020.11	2142.03	2103.62	1	0	0	1	24	0
2019-11-29	2085.00	2045.80	2085.00	2053.25	2064271.00	1996.68	2131.21	2101.84	1	0	0	1	24	0
2019-12-02	2067.70	2016.00	2060.00	2021.05	3809860.00	1965.37	2122.21	2099.26	1	0	0	1	24	0
2019-12-03	2062.00	2010.00	2027.70	2051.00	4664774.00	1994.49	2115.07	2097.83	1	0	0	1	24	0
2019-12-04	2082.00	2045.50	2053.00	2078.50	3334301.00	2021.23	2108.90	2096.63	1	0	0	1	24	0
2019-12-05	2126.80	2068.35	2083.00	2121.30	3902721.00	2062.85	2105.54	2097.02	1	0	0	1	24	0
2019-12-06	2128.00	2101.00	2124.00	2123.60	1829461.00	2065.09	2102.45	2098.18	1	0	0	1	24	0
2019-12-09	2127.95	2053.50	2127.95	2060.45	2244747.00	2003.68	2098.98	2099.07	0	1	0	1	24	0
2019-12-10	2060.85	2003.25	2060.00	2012.85	4520045.00	1957.39	2094.57	2098.44	0	0	0	0	0	48956
2019-12-11	2048.00	2006.75	2025.40	2041.90	4943024.00	1985.64	2087.74	2097.50	0	0	0	0	0	48956
2019-12-12	2083.65	1984.00	2051.10	2020.90	7137306.00	1965.22	2078.94	2096.17	0	0	0	0	0	48956
2019-12-13	2077.40	2007.00	2023.00	2071.25	5711133.00	2014.18	2073.78	2096.47	0	0	0	0	0	48956
2019-12-16	2136.00	2080.30	2096.00	2126.75	5574177.00	2068.15	2072.49	2097.02	0	0	0	0	0	48956
2019-12-17	2169.00	2119.00	2126.50	2164.95	6059673.00	2105.30	2075.30	2099.12	0	0	0	0	0	48956
2019-12-18	2203.45	2153.00	2174.00	2167.75	8251081.00	2108.02	2078.26	2101.27	0	0	0	0	0	48956
2019-12-19	2236.50	2167.55	2179.80	2229.05	6251505.00	2167.63	2083.80	2104.27	0	0	0	0	0	48956
2019-12-20	2246.70	2208.25	2220.00	2222.90	5548338.00	2161.65	2091.36	2107.77	0	0	0	0	0	48956
2019-12-23	2241.95	2210.00	2210.00	2231.70	2247329.00	2170.21	2098.87	2112.00	0	0	0	0	0	48956
2019-12-24	2243.55	2211.15	2239.00	2215.60	1805896.00	2154.55	2107.32	2116.22	0	0	0	0	0	48956
2019-12-26	2229.00	2195.20	2216.40	2201.95	1880367.00	2141.28	2114.70	2120.53	0	0	0	0	0	48956
2019-12-27	2226.40	2176.00	2208.00	2198.50	2720261.00	2137.93	2120.76	2124.08	0	0	0	0	0	48956
2019-12-30	2225.00	2177.10	2207.00	2183.20	2288830.00	2123.05	2127.26	2126.99	1	0	1	0	0	48956
2019-12-31	2197.00	2157.45	2189.00	2161.70	1909289.00	2102.14	2134.29	2129.30	1	0	0	1	22	0
2020-01-01	2183.90	2154.00	2168.00	2167.60	1354908.00	2107.88	2140.12	2132.03	1	0	0	1	22	0
2020-01-02	2179.95	2149.20	2179.95	2157.65	2380752.00	2098.20	2144.08	2134.04	1	0	0	1	22	0
2020-01-03	2223.00	2164.00	2164.00	2200.65	4655761.00	2140.02	2148.04	2137.02	1	0	0	1	22	0
2020-01-06	2225.95	2187.90	2205.00	2200.45	3023209.00	2139.82	2151.89	2139.63	1	0	0	1	22	0
2020-01-07	2214.65	2183.80	2200.50	2205.85	2429317.00	2145.07	2159.16	2142.11	1	0	0	1	22	0
2020-01-08	2260.00	2202.05	2205.00	2255.25	5197454.00	2193.11	2171.28	2144.71	1	0	0	1	22	0
2020-01-09	2251.95	2210.00	2248.75	2214.35	3734173.00	2153.34	2179.90	2145.10	1	0	0	1	22	0
2020-01-10	2234.00	2208.00	2228.00	2213.55	1915807.00	2152.56	2189.53	2144.32	1	0	0	1	22	0
2020-01-13	2218.95	2184.70	2217.85	2190.35	2843893.00	2130.00	2195.49	2142.73	1	0	0	1	22	0
2020-01-14	2229.80	2195.00	2195.00	2206.90	2948452.00	2146.09	2199.49	2142.85	1	0	0	1	22	0
2020-01-15	2231.00	2194.20	2213.00	2226.90	2620681.00	2165.54	2202.59	2143.51	1	0	0	1	22	0
2020-01-16	2249.00	2215.00	2226.95	2238.80	3117214.00	2177.12	2206.14	2144.25	1	0	0	1	22	0
2020-01-17	2253.55	2213.00	2240.75	2219.10	3281059.00	2157.96	2205.65	2144.86	1	0	0	1	22	0
2020-01-20	2242.20	2156.20	2194.90	2170.35	5817599.00	2110.55	2203.02	2144.56	1	0	0	1	22	0
2020-01-21	2186.55	2158.05	2169.95	2171.05	1902980.00	2111.23	2199.99	2145.39	1	0	0	1	22	0
2020-01-22	2210.00	2173.70	2181.00	2206.90	1773686.00	2146.09	2199.55	2147.50	1	0	0	1	22	0
2020-01-23	2217.75	2183.70	2209.80	2190.95	2069866.00	2135.42	2199.00	2147.75	1	0	0	1	22	0
2020-01-24	2190.95	2170.00	2190.95	2183.40	1319430.00	2128.06	2198.25	2147.48	1	0	0	1	22	0
2020-01-27	2193.45	2165.00	2189.70	2169.25	1549101.00	2114.27	2197.55	2147.38	1	0	0	1	22	0
2020-01-28	2187.80	2152.00	2174.00	2183.75	1743024.00	2128.40	2198.65	2148.00	1	0	0	1	22	0
2020-01-29	2186.95	2150.00	2185.00	2154.60	2306761.00	2099.99	2198.00	2148.92	1	0	0	1	22	0
2020-01-30	2165.00	2125.00	2160.00	2137.85	2098567.00	2083.67	2197.01	2149.50	1	0	0	1	22	0
2020-01-31	2144.35	2071.60	2139.40	2079.05	3287223.00	2026.36	2190.93	2148.72	1	0	0	1	22	0
2020-02-03	2194.70	2093.20	2152.00	2102.50	4728073.00	2049.21	2186.04	2149.34	1	0	0	1	22	0
2020-02-04	2136.70	2086.60	2129.00	2107.75	3509339.00	2054.33	2181.13	2149.86	1	0	0	1	22	0
2020-02-05	2156.70	2104.30	2115.00	2146.55	2439322.00	2092.15	2175.70	2151.86	1	0	0	1	22	0
2020-02-06	2174.20	2115.50	2145.00	2128.35	2640065.00	2074.41	2171.40	2153.34	1	0	0	1	22	0
2020-02-07	2151.00	2119.00	2139.00	2136.55	2083442.00	2082.40	2167.55	2154.53	1	0	0	1	22	0
2020-02-10	2167.00	2119.00	2140.90	2161.95	2383032.00	2107.16	2166.13	2156.70	1	0	0	1	22	0
2020-02-11	2174.80	2147.60	2163.00	2153.40	1335820.00	2098.82	2163.45	2159.35	1	0	0	1	22	0
2020-02-12	2185.00	2150.00	2151.10	2170.75	1620407.00	2115.73	2160.64	2161.74	0	1	0	1	22	0
2020-02-13	2197.00	2171.00	2172.95	2191.95	1645948.00	2136.40	2158.30	2164.01	0	0	0	0	0	47278
2020-02-14	2212.00	2171.00	2188.00	2184.20	1500115.00	2128.84	2156.56	2165.27	0	0	0	0	0	47278
2020-02-17	2217.00	2190.20	2196.95	2203.25	1774724.00	2147.41	2158.20	2166.86	0	0	0	0	0	47278
2020-02-18	2221.00	2186.05	2199.95	2215.75	2486223.00	2159.59	2160.43	2169.97	0	0	0	0	0	47278
2020-02-19	2230.00	2190.50	2215.75	2196.35	1760463.00	2140.69	2159.91	2173.64	0	0	0	0	0	47278
2020-02-20	2214.40	2151.25	2204.50	2156.80	2317278.00	2102.14	2158.20	2175.94	0	0	0	0	0	47278
2020-02-24	2178.95	2106.70	2156.00	2115.35	3092877.00	2061.74	2154.80	2177.83	0	0	0	0	0	47278
2020-02-25	2176.65	2111.00	2115.50	2156.15	2674567.00	2101.50	2154.14	2179.52	0	0	0	0	0	47278
2020-02-26	2163.90	2112.95	2154.00	2123.60	2686842.00	2069.78	2151.14	2179.46	0	0	0	0	0	47278
